parkinglot_id,parkinglot_name,latitude,longitude,parkinglot_div,parkinglot_type,parkinglot_num,parkinglot_cost,parkinglot_add,parkinglot_time
16614,비룡초교 정문,37.01418996,127.2617912,공영,노외,6,무료,경기도 안성시 석정동 332-1,연중 무휴
16615,송정동(현대아파트뒤)주차장,37.417564,127.261187,공영,노외,20,무료,경기도 광주시 송정동 108-2,연중 무휴
16616,나성동1,36.48085528,127.2606177,공영,노상,44,무료,세종특별자치시 나성동 724,연중 무휴
16617,(구)3번종점 역동주차장,37.40593,127.2603,공영,노외,107,무료,경기도 광주시 역동 27-15,연중 무휴
16618,다샘장앞 노상주차장,37.408291,127.259909,공영,노상,16,무료,경기도 광주시 역동 218-3,연중 무휴
16619,광주하남교육지원청 주차장,37.4226059,127.2592619,공영,부설,108,무료,경기도 광주시 송정동 240-1,연중 무휴
16620,경안동 공영주차장,37.4094186,127.2590143,공영,노외,109,유료,경기도 광주시 경안동 30-6,연중 무휴
16621,도담동1,36.51430696,127.2586043,공영,노상,9,무료,세종특별자치시 도담동 258-15,연중 무휴
16622,서운 공영주차장,36.94253474,127.2585962,공영,노외,35,무료,경기도 안성시 서운면 신촌리 12-8,연중 무휴
16623,송정동(구)우시장 주차장,37.414899,127.25853,공영,노외,38,무료,경기도 광주시 송정동 101-4,연중 무휴
16624,송정단위농협 뒤 주차장,37.414746,127.258151,공영,노외,52,무료,경기도 광주시 송정동 101-74,연중 무휴
16625,경안시장 공영주차장,37.4087654,127.257725,공영,노외,215,유료,경기도 광주시 경안동 33-37,연중 무휴
16626,송정동 노상주차장(크로바쇼핑앞),37.419454,127.257719,공영,노상,33,무료,경기도 광주시 송정동 548-10,연중 무휴
16627,(구)등기소부지 임시주차장,37.4121,127.257679,공영,노외,40,무료,경기도 광주시 경안동 63-1,연중 무휴
16628,경안동부설,37.4109194,127.2573112,공영,부설,23,유료,경기도 광주시 경안동 53-2,"주말,공휴일 휴무"
16629,금암 제 4공영주차장,36.2752865,127.2557302,공영,노외,60,무료,충청남도 계룡시 금암동 15-1,연중 무휴
16630,제2산업단지,36.98044117,127.2551851,공영,노상,270,무료,경기도 안성시 미양면 계륵리 280,연중 무휴
16631,금암 제 3공영주차장,36.2741133,127.2543433,공영,노외,68,무료,"""충청남도 계룡시 금암동 149-1,3""",연중 무휴
16632,경안근린공원,37.4079344,127.2537328,공영,부설,80,무료,경기도 광주시 경안동 40,연중 무휴
16633,금암 제 2공영주차장,36.2733598,127.2536384,공영,노외,70,무료,"""충청남도 계룡시 금암동 155-1,3""",연중 무휴
16634,시립도서관주차장,37.4105611,127.2528784,공영,부설,55,무료,경기도 광주시 경안동 161-24,연중 무휴
16635,금암 제 1공영주차장,36.2724771,127.2522383,공영,노외,110,무료,충청남도 계룡시 금암동 480 일원,연중 무휴
16636,호평 제1공영,37.6704212,127.2519129,공영,노외,63,무료,경기도 남양주시 호평동 350번지,연중 무휴
16637,호평 제1공영,37.67042121,127.2519129,공영,노외,63,무료,경기도 남양주시 호평동 350번지,연중 무휴
16638,호평 노상제2,37.65645668,127.2516118,공영,노상,15,무료,경기도 남양주시 호평동(효성백년가약아파트 후문),연중 무휴
16639,서금암로 노상주차장,36.2732523,127.2513924,공영,노상,22,무료,충청남도 계룡시 금암동 서금암로,연중 무휴
16640,경기도 광주시청 주차장,37.4277052,127.2511982,공영,부설,659,무료,경기도 광주시 송정동 570,연중 무휴
16641,보건소부설,37.4164316,127.2507213,공영,부설,45,유료,경기도 광주시 경안동 115,"주말,공휴일 휴무"
16642,장안로 노상주차장,36.2730395,127.2506921,공영,노상,12,무료,충청남도 계룡시 금암동 장안로,연중 무휴
16643,조성면사무소주차장,34.808533,127.247731,공영,부설,28,무료,전라남도 보성군 조성면 조성리 639,연중 무휴
16644,와부 제4공영,37.54508117,127.2459639,공영,노외,35,유료,경기도 남양주시 와부읍 팔당리 199-4,공휴일 휴무
16645,와부 제4공영,37.5450812,127.2459639,공영,노외,34,유료,경기도 남양주시 와부읍 팔당리 199-4,공휴일 휴무
16646,송정동주민센터주차장,37.423202,127.245289,공영,부설,41,무료,경기도 광주시 탄벌동 717-5,연중 무휴
16647,광주시 차량등록사업소,37.3871509,127.2450745,공영,부설,64,무료,경기도 광주시 장지동 214-7,연중 무휴
16648,남한산성면청사,37.463274,127.244641,공영,부설,30,무료,경기도 광주시 남한산성면 광지원리 112,연중 무휴
16649,호평 노상제1,37.6550885,127.2441097,공영,노상,36,유료,경기도 남양주시 호평동 643,"일요일,공휴일 휴무"
16650,호평 노상제1,37.65508853,127.2441097,공영,노상,39,유료,경기도 남양주시 호평동 643,"일요일,공휴일 휴무"
16651,다빈치 안경 옆 임시주차장,36.2903071,127.2433629,공영,노외,30,무료,충청남도 계룡시 엄사면 엄사리 175,연중 무휴
16652,평내 제2공영,37.65353039,127.2429714,공영,노외,152,유료,경기도 남양주시 평내동 660-8번지,공휴일 휴무
16653,평내 제2공영,37.6535304,127.2429714,공영,노외,141,유료,경기도 남양주시 평내동 660-8번지,공휴일 휴무
16654,엄사상점가 공영주차장,36.2891985,127.2428912,공영,노외,180,무료,충청남도 계룡시 엄사면 엄사리 181-1일원,연중 무휴
16655,오포공설운동장 주차장,37.370862,127.242839,공영,부설,30,무료,경기도 광주시 오포읍 매산리 626-6,연중 무휴
16656,어선횟집 옆 임시주차장,36.2907354,127.2426828,공영,노외,15,무료,"""충청남도 계룡시 엄사면 엄사리 171-1,2""",연중 무휴
16657,중앙로 노상주차장,36.2886843,127.2418189,공영,노상,244,유료,충청남도 계룡시 엄사면 중앙로,"주말,공휴일 휴무"
16658,번영로 노상주차장,36.2884692,127.2414896,공영,노상,255,유료,충청남도 계룡시 엄사면 번영로,"주말,공휴일 휴무"
16659,양문로 주차장,38.001937,127.241163,공영,노외,64,무료,경기도 포천시 영중면 양문리 974-5,연중 무휴
16660,양문로 주차장,38.001937,127.241163,공영,노외,64,무료,경기도 포천시 영중면 양문리 974-5,연중 무휴
16661,양정공영주차장,36.2829719,127.2405859,공영,노외,12,무료,충청남도 계룡시 엄사면 엄사리 225-12,연중 무휴
16662,태백칡냉면 옆 임시주차장,36.2897313,127.2398797,공영,노외,20,무료,"""충청남도 계룡시 엄사면 엄사리 191-1,2,3""",연중 무휴
16663,광주경찰서앞 공영주차장,37.409143,127.239757,공영,노외,11,무료,경기도 광주시 탄벌동 547-2,연중 무휴
16664,이동녕선생기념관주차장,36.7906989,127.2385675,공영,부설,34,무료,충청남도 천안시 동남구 목천읍 동리 90-1,연중 무휴
16665,이동녕선생기념관주차장,36.7906989,127.2385675,공영,부설,34,무료,충청남도 천안시 동남구 목천읍 동리 90-1,연중 무휴
16666,목천문화마을주차장,36.8060263,127.2384853,공영,노외,26,무료,충청남도 천안시 동남구 목천면 서흥리 125-5,연중 무휴
16667,목천문화마을주차장,36.8060263,127.2384853,공영,노외,26,무료,충청남도 천안시 동남구 목천면 서흥리 124-1,연중 무휴
16668,엄사제척지 공영주차장,36.2880988,127.2384704,공영,노외,250,무료,충청남도 계룡시 엄사면 엄사리 347 일원,연중 무휴
16669,평내 노상제2,37.6484008,127.238268,공영,노상,13,무료,경기도 남양주시 평내동 640,연중 무휴
16670,평내 노상제2,37.64840078,127.238268,공영,노상,17,무료,경기도 남양주시 평내동 640,연중 무휴
16671,성남면사무소주차장,36.7423657,127.2369289,공영,부설,12,무료,충청남도 천안시 동남구 성남면 신사리 325-1,연중 무휴
16672,성남면사무소주차장,36.7423657,127.2369289,공영,부설,12,무료,충청남도 천안시 동남구 성남면 신사리 325-1,연중 무휴
16673,평내 제1공영,37.6481525,127.236291,공영,노외,30,무료,경기도 남양주시 평내동 588-3,연중 무휴
16674,평내 제1공영,37.64815249,127.236291,공영,노외,30,무료,경기도 남양주시 평내동 588-3,연중 무휴
16675,안산보노외주차장,36.1379771,127.2361391,공영,노외,32,무료,충청남도 논산시 양촌면 인천리 330-3,연중 무휴
16676,시청제2주차장,36.1906123,127.2359,공영,노외,128,무료,전라북도 남원시 도통동 156-3,연중 무휴
16677,광주시 청소년수련관 주차장,37.384657,127.235763,공영,부설,80,무료,경기도 광주시 태전동 7-10,연중 무휴
16678,목천읍사무소주차장,36.7849851,127.2347016,공영,부설,30,무료,충청남도 천안시 동남구 목천읍 서리 93-1,연중 무휴
16679,목천읍사무소주차장,36.7849851,127.2347016,공영,부설,30,무료,충청남도 천안시 동남구 목천읍 서리 93-1,연중 무휴
16680,평내 노상제1,37.6459506,127.2344212,공영,노상,19,무료,경기도 남양주시 평내동 630,연중 무휴
16681,평내 노상제1,37.64595061,127.2344212,공영,노상,19,무료,경기도 남양주시 평내동 630,연중 무휴
16682,광주시농업기술센터,37.4317917,127.2343695,공영,부설,56,무료,경기도 광주시 목현동 42-1,"주말,공휴일 휴무"
16683,구)군청 주차장,36.1833125,127.2313251,공영,노외,105,무료,전라북도 남원시 하정동 192-4,연중 무휴
16684,오포도서관주차장,37.3692377,127.2312356,공영,부설,15,무료,경기도 광주시 오포읍 고산리 253-3,연중 무휴
16685,서문주차장,36.1814123,127.2304145,공영,노외,110,유료,전라북도 남원시 금동 298-5,연중 무휴
16686,현충탑 진입로,37.535104,127.230025,공영,노상,95,유료,경기도 하남시 창우동 272-16,연중 무휴
16687,광남동주민센터,37.3889777,127.2298111,공영,부설,22,무료,경기도 광주시 태전동 249-2,연중 무휴
16688,검단2길 공영주차장,37.53637,127.228682,공영,노상,38,유료,경기도 하남시 창우동 536,연중 무휴
16689,오포읍사무소 주차장,37.366444,127.228569,공영,부설,50,무료,경기도 광주시 오포읍 추자리 102-16,연중 무휴
16690,시가지 노상주차장,37.785934,127.227255,공영,노상,80,무료,경기도 포천시 내촌면 내리 480-4,연중 무휴
16691,시가지 노상주차장,37.785934,127.227255,공영,노상,80,무료,경기도 포천시 내촌면 내리 480-4,연중 무휴
16692,종합휴양관광지내주차장,36.7620983,127.2270889,공영,노외,530,무료,충청남도 천안시 동남구 목천읍 운전리 503,연중 무휴
16693,종합휴양관광지내주차장,36.7620983,127.2270889,공영,노외,530,무료,충청남도 천안시 동남구 목천읍 운전리 503,연중 무휴
16694,중앙대,37.01177581,127.2259401,공영,노외,131,무료,경기도 안성시 대덕면 내리 407,연중 무휴
16695,용남시장 주차장(관왕묘옆),36.1828231,127.2259251,공영,노외,55,무료,전라북도 남원시 하정동 138,연중 무휴
16696,MBC노래방옆 주차장,36.1828201,127.2251102,공영,노외,25,무료,전라북도 남원시 금동 243,연중 무휴
16697,와부 노상제3,37.591331,127.2232,공영,노상,6,무료,경기도 남양주시 와부읍 덕소리 50,연중 무휴
16698,와부 제3공영,37.5796319,127.2226567,공영,노외,93,유료,경기도 남양주시 와부읍 도곡리 1037-9,"일요일,공휴일 휴무"
16699,와부 제3공영,37.57963192,127.2226567,공영,노외,101,유료,경기도 남양주시 와부읍 도곡리 1037-9,"일요일,공휴일 휴무"
16700,대명아파트 이면도로,37.542958,127.222004,공영,노상,50,무료,경기도 하남시 신장동 73-4,연중 무휴
16701,입장면사무소주차장,36.9126904,127.2212251,공영,부설,32,무료,충청남도 천안시 서북구 입장면 하장리 77-1,연중 무휴
16702,입장면사무소주차장,36.9126904,127.2212251,공영,부설,32,무료,충청남도 천안시 서북구 입장면 하장리 77-1,연중 무휴
16703,동송공영,38.2080282,127.2207676,공영,노외,114,무료,강원도 철원군 동송읍 이평리675-1,연중 무휴
16704,동송시장1,38.2071631,127.2204811,공영,노외,60,무료,강원도 철원군 동송읍 이평리684-22,연중 무휴
16705,신장동로 140번길 주변,37.543299,127.220237,공영,노상,10,무료,경기도 하남시 신장동 69,연중 무휴
16706,중대물빛공원,37.4015518,127.2201532,공영,부설,100,무료,경기도 광주시 중대동 246-2번지,연중 무휴
16707,동송시장2,38.2088116,127.2199006,공영,노외,139,무료,강원도 철원군 동송읍 이평리677-26,연중 무휴
16708,기흥 소방파출소 주변 노상,37.26871168,127.2197621,공영,노상,57,무료,경기도 용인시 기흥 소방파출소 주변,연중 무휴
16709,기흥구 맛깔촌 인근 노상,37.26871168,127.2197621,공영,노상,40,무료,경기도 용인시 기흥구 맛깔촌 인근,연중 무휴
16710,동일하이빌아파트 이면도로,37.541434,127.219179,공영,노상,18,무료,경기도 하남시 신장동 101-16,연중 무휴
16711,동송택시부,38.2074761,127.2182204,공영,노외,20,무료,강원도 철원군 동송읍 이평리680-2,연중 무휴
16712,금곡 노상제1,37.6362478,127.2160686,공영,노상,17,무료,"""경기도 남양주시 금곡동 185-54,202-8(시청 후문)""",연중 무휴
16713,금곡 노상제1,37.63624783,127.2160686,공영,노상,17,무료,"경기도 남양주시 금곡동 185-54,202-8(시청 후문)",연중 무휴
16714,복개천,38.210538,127.215058,공영,노외,44,무료,강원도 철원군 철원읍 화지리28-17,연중 무휴
16715,동송에너지공원,38.2068018,127.2148136,공영,노외,70,무료,강원도 철원군 동송읍 이평리849-9,연중 무휴
16716,화지3리,38.2116063,127.214353,공영,노외,16,무료,강원도 철원군 철원읍 화지리41-121,연중 무휴
16717,와부 노상제1,37.5849923,127.2141496,공영,노상,28,유료,경기도 남양주시 와부읍 덕소리 111-2,"일요일,공휴일 휴무"
16718,와부 노상제1,37.58499234,127.2141496,공영,노상,28,유료,경기도 남양주시 와부읍 덕소리 111-2,"일요일,공휴일 휴무"
16719,신장동 공영주차장,37.541376,127.213962,공영,노외,125,유료,경기도 하남시 신장동 521-2,연중 무휴
16720,금곡 노상제2,37.63597439,127.2138381,공영,노상,10,무료,경기도 남양주시 금곡동 158-95(삼정빌딩 앞),연중 무휴
16721,금곡 노상제2,37.6359744,127.2138381,공영,노상,12,무료,경기도 남양주시 금곡동 158-95(삼정빌딩 앞),연중 무휴
